   5.00000007E-02   3.81971821E-02
  0.150000006       3.47867198E-02
  0.250000000       4.18409966E-02
  0.350000024       5.37470505E-02
  0.450000018       7.64726475E-02
  0.550000012      0.109869353    
  0.650000036      0.153559372    
  0.750000000      0.212598950    
  0.850000024      0.294817924    
  0.950000048      0.390402496    
   1.04999995      0.499498755    
   1.14999998      0.624354303    
   1.25000000      0.743938863    
   1.35000002      0.852575183    
   1.44999993      0.939436555    
   1.54999995       1.00458634    
   1.64999998       1.04491758    
   1.75000000       1.06452501    
   1.85000002       1.06125915    
   1.94999993       1.05573678    
   2.04999995       1.04216933    
   2.15000010       1.02900517    
   2.25000000       1.01873732    
   2.34999990       1.00716102    
   2.45000005       1.00445175    
   2.54999995      0.996361732    
   2.65000010      0.997525096    
   2.75000000      0.996838987    
   2.84999990       1.00025105    
   2.95000005       1.00248730    
   3.04999995       1.00387847    
   3.15000010       1.00726235    
   3.25000000       1.00770998    
   3.34999990       1.01063418    
   3.45000005       1.00859690    
   3.54999995       1.00707781    
   3.65000010       1.00469911    
   3.75000000       1.00267243    
   3.84999990      0.999701560    
   3.95000005      0.998930454    
   4.05000019      0.995915353    
   4.15000010      0.996875405    
   4.25000048      0.995146573    
   4.35000038      0.995668709    
   4.45000029      0.992818773    
   4.55000019      0.994606495    
   4.65000010      0.994653106    
   4.75000048      0.995672226    
   4.85000038      0.997565687    
   4.95000029      0.997966409    
