           1   3.99999990E-04   1.51154459    
           2   7.99999980E-04   1.42639112    
           3   1.19999994E-03   1.31132925    
           4   1.59999996E-03   1.21482229    
           5   1.99999986E-03   1.13663352    
           6   2.39999988E-03   1.05915785    
           7   2.79999990E-03  0.969900012    
           8   3.19999992E-03  0.883279383    
           9   3.59999994E-03  0.793164313    
          10   3.99999972E-03  0.724805713    
          11   4.39999998E-03  0.661179185    
          12   4.79999976E-03  0.586222887    
          13   5.20000001E-03  0.509131730    
          14   5.59999980E-03  0.449481815    
          15   6.00000005E-03  0.387938887    
          16   6.39999984E-03  0.330356419    
          17   6.79999962E-03  0.298278332    
          18   7.19999988E-03  0.240253821    
          19   7.59999966E-03  0.198940784    
          20   7.99999945E-03  0.150832951    
          21   8.39999970E-03  0.104326025    
          22   8.79999995E-03   6.28731847E-02
          23   9.20000020E-03   9.61861387E-03
          24   9.59999952E-03  -5.25390431E-02
          25   9.99999978E-03  -8.60661566E-02
          26   1.04000000E-02 -0.123465449    
          27   1.07999993E-02 -0.169154227    
          28   1.11999996E-02 -0.216258064    
          29   1.15999999E-02 -0.256592661    
          30   1.20000001E-02 -0.301683903    
          31   1.23999994E-02 -0.348492831    
          32   1.27999997E-02 -0.390560329    
          33   1.31999999E-02 -0.432345897    
          34   1.35999992E-02 -0.473201364    
          35   1.39999995E-02 -0.501931190    
          36   1.43999998E-02 -0.538711369    
          37   1.48000000E-02 -0.580497503    
          38   1.51999993E-02 -0.606183529    
          39   1.55999996E-02 -0.627464950    
          40   1.59999989E-02 -0.653192580    
          41   1.64000001E-02 -0.689843655    
          42   1.67999994E-02 -0.711515605    
          43   1.71999987E-02 -0.737409353    
          44   1.75999999E-02 -0.772093117    
          45   1.79999992E-02 -0.793231845    
          46   1.84000004E-02 -0.814839065    
          47   1.87999997E-02 -0.844201148    
          48   1.91999990E-02 -0.862424195    
          49   1.96000002E-02 -0.880101979    
          50   1.99999996E-02 -0.893422365    
          51   2.03999989E-02 -0.910783112    
          52   2.08000001E-02 -0.929671586    
          53   2.11999994E-02 -0.952569485    
          54   2.15999987E-02 -0.965619147    
          55   2.19999999E-02 -0.981159985    
          56   2.23999992E-02 -0.999323487    
          57   2.27999985E-02  -1.01661193    
          58   2.31999997E-02  -1.03288007    
          59   2.35999990E-02  -1.05570281    
          60   2.40000002E-02  -1.07187045    
          61   2.43999995E-02  -1.09039712    
          62   2.47999988E-02  -1.10858369    
          63   2.52000000E-02  -1.12090671    
          64   2.55999994E-02  -1.13527012    
          65   2.59999987E-02  -1.15146923    
          66   2.63999999E-02  -1.17239320    
          67   2.67999992E-02  -1.18904257    
          68   2.71999985E-02  -1.20627439    
          69   2.75999997E-02  -1.21380186    
          70   2.79999990E-02  -1.22830558    
          71   2.84000002E-02  -1.24334228    
          72   2.87999995E-02  -1.24800789    
          73   2.91999988E-02  -1.25684500    
          74   2.96000000E-02  -1.27392197    
          75   2.99999993E-02  -1.27405906    
          76   3.03999986E-02  -1.29981530    
          77   3.07999998E-02  -1.30800784    
          78   3.11999992E-02  -1.31411088    
          79   3.15999985E-02  -1.32395315    
          80   3.19999978E-02  -1.33607149    
          81   3.24000008E-02  -1.34480834    
          82   3.28000002E-02  -1.35779274    
          83   3.31999995E-02  -1.36959183    
          84   3.35999988E-02  -1.37565041    
          85   3.39999981E-02  -1.38680136    
          86   3.43999974E-02  -1.39583349    
          87   3.48000005E-02  -1.40368879    
          88   3.51999998E-02  -1.41047072    
          89   3.55999991E-02  -1.42253315    
          90   3.59999985E-02  -1.43224716    
          91   3.63999978E-02  -1.43395305    
          92   3.68000008E-02  -1.44027889    
          93   3.72000001E-02  -1.44392276    
          94   3.75999995E-02  -1.45191455    
          95   3.79999988E-02  -1.46623492    
          96   3.83999981E-02  -1.47510326    
          97   3.87999974E-02  -1.48837137    
          98   3.92000005E-02  -1.49697673    
          99   3.95999998E-02  -1.50550222    
         100   3.99999991E-02  -1.50923443    
         101   4.03999984E-02  -1.50980520    
         102   4.07999977E-02  -1.51623118    
         103   4.12000008E-02  -1.52216101    
         104   4.16000001E-02  -1.52742708    
         105   4.19999994E-02  -1.52991545    
         106   4.23999988E-02  -1.53159189    
         107   4.27999981E-02  -1.53606343    
         108   4.31999974E-02  -1.54300773    
         109   4.36000004E-02  -1.54321170    
         110   4.39999998E-02  -1.54386950    
         111   4.43999991E-02  -1.54793596    
         112   4.47999984E-02  -1.55398571    
         113   4.51999977E-02  -1.56384373    
         114   4.55999970E-02  -1.56509936    
         115   4.60000001E-02  -1.57502103    
         116   4.63999994E-02  -1.58209896    
         117   4.67999987E-02  -1.58883810    
         118   4.71999981E-02  -1.60226560    
         119   4.75999974E-02  -1.60152817    
         120   4.80000004E-02  -1.60393596    
         121   4.83999997E-02  -1.60099018    
         122   4.87999991E-02  -1.59889793    
         123   4.91999984E-02  -1.60792172    
         124   4.95999977E-02  -1.61314261    
         125   4.99999970E-02  -1.61984193    
         126   5.04000001E-02  -1.62239480    
         127   5.07999994E-02  -1.63370931    
         128   5.11999987E-02  -1.63857174    
         129   5.15999980E-02  -1.64048922    
         130   5.19999973E-02  -1.64859831    
         131   5.24000004E-02  -1.65711665    
         132   5.27999997E-02  -1.66116416    
         133   5.31999990E-02  -1.66688430    
         134   5.35999984E-02  -1.67373669    
         135   5.39999977E-02  -1.67180097    
         136   5.43999970E-02  -1.67308462    
         137   5.48000000E-02  -1.67667317    
         138   5.51999994E-02  -1.67845082    
         139   5.55999987E-02  -1.68329847    
         140   5.59999980E-02  -1.68783224    
         141   5.63999973E-02  -1.68504608    
         142   5.68000004E-02  -1.68605697    
         143   5.71999997E-02  -1.68247736    
         144   5.75999990E-02  -1.67940104    
         145   5.79999983E-02  -1.68084085    
         146   5.83999977E-02  -1.68372488    
         147   5.87999970E-02  -1.69428575    
         148   5.92000000E-02  -1.69982088    
         149   5.95999993E-02  -1.69843888    
         150   5.99999987E-02  -1.70082235    
         151   6.03999980E-02  -1.70497227    
         152   6.07999973E-02  -1.70899260    
         153   6.11999966E-02  -1.71580100    
         154   6.15999997E-02  -1.71695447    
         155   6.19999990E-02  -1.71502221    
         156   6.23999983E-02  -1.72152102    
         157   6.27999976E-02  -1.72824740    
         158   6.31999969E-02  -1.72920442    
         159   6.35999963E-02  -1.73333180    
