 -0.948402405      -2.37756610       2.10342765    
   1.50041926       5.46763018E-02  -2.27374148    
   4.15459108     -0.827483535      -1.21791613    
  -2.27076054     -0.968316197       2.69091511    
  -4.28214931      -1.94653666       1.32289302    
   4.38514137      -1.85950708     -0.326859385    
   2.26871943     -0.353544146     -0.155707613    
   2.69399810      -2.72150588       2.94165349    
  0.627915919       1.61605310       3.56430268    
 -0.977755964      0.364244550      -2.90399432    
   2.14043355       3.05466723      -4.24620724    
   2.43200588       3.16080832       4.40564966    
   1.14394891       2.66552496       2.79668927    
   3.06067538       1.35545552      -3.81651354    
  -2.23428559       4.30392075      -4.20714664    
   3.80549598       4.46041536      -4.01596212    
   3.61194038      -3.98655438     -0.255489558    
   2.45930266       4.12849236      -1.99070036    
  -3.08487868      -3.65925384       1.20241511    
  0.926686704       2.76496935      -3.03931117    
  -2.84368849       3.42777920       1.03572273    
   1.82282412      0.977384210       2.06471968    
 -0.111123398      -4.24233770      -2.60005474    
 -0.275126010       2.06271386      -1.59905803    
  -3.40256715      -1.83975852      -4.14849424    
  -3.98714542       3.86062622     -0.904586911    
   2.53411865      -2.29275417      -1.98689163    
   3.30702782       3.32235503       2.68630600    
  -2.05094218     -0.397008806      -4.43352318    
   2.14839983      -2.47889733      -1.40238297    
  -3.37652397       1.52832389      -3.47556663    
 -0.959571123       1.67684698      -1.90171432    
  -1.85994637       2.54247427      -1.24004114    
  0.282784253      -1.97047973       2.56607127    
   1.98837537E-02  -1.52442825      -2.20721245    
  0.785246789       3.07925463       3.04100728    
   4.06199312       3.11093998      -2.88781095    
   3.32591319      -3.21427011      0.804109693    
  -1.25144589      -3.87855840      -3.25365281    
  -4.15185976      -3.85972977       3.62036300    
   1.23220587       2.81654501     -0.580835640    
  -2.78316283      -4.22939682      -2.19758654    
   4.04739046      -2.39284229      0.194957450    
  -3.81287646       1.17703128       2.75623655    
  -4.33891773       2.23631120      -3.19671273    
  0.417047054       3.25835276      -2.23801994    
   3.70652032       1.21626341      0.245335788    
   4.10700464       2.92723393      -1.69680750    
 -0.471040487      -1.17317533     -0.716295779    
   3.31712103      -2.13369060       4.03722334    
   3.41130614       3.55163836       1.85029745    
  0.540271521     -0.197590306      -2.63620877    
   2.62681317      0.926792920     -0.394089490    
  -1.20487309       4.25686502       3.13524890    
  0.328890890       4.48211765      -2.16173935    
  -2.30922556     -0.310404569      -2.30155063    
  -1.10759151      -4.46114111      -1.05762732    
  -4.12742758      -2.31513715      -3.93049335    
  -1.23161638       1.65717077       2.77653122    
  -2.69725156      -2.95292640     -0.311186701    
  -1.30822718       2.81006956      0.417759985    
   2.31492901       3.95431423       1.28234494    
   3.97631907      -4.22618198      -2.03514767    
  -2.68752217       3.45036626      -1.34100378    
   3.12789655       1.66183352      -2.87054539    
   3.12849617      -3.79603219      -2.83244371    
  -1.36158228       2.92286253      0.846621692    
   2.77404976       1.78194559       3.57099748    
  0.521090508       1.46402013       1.39804745    
   1.36300111     -0.990312457      -2.48884130    
 -0.352580160       1.57077897      -1.70336604    
  -3.92056227       2.12323475     -0.386515468    
   1.96873415       2.34548521       4.24456882    
  -2.89818287      -2.21842742     -0.946096241    
  -2.60997629      -2.87323999     -0.400239259    
  -1.91579485       2.12422490      0.941737652    
  -2.09449482       1.96500802      -2.79698753    
   5.02131023E-02  -3.60172749      0.819459975    
  -2.52671099      -2.28805113     -0.514641404    
  -3.79077554      -3.29626727       3.91278815    
   1.94170976       1.61195362       2.64095163    
 -0.985116482     -0.406276911      -1.78335595    
   1.90465510      -4.40157890       4.22969151    
  -1.19249308      -4.11589193       1.19513512    
  -4.17298269      0.221680850      -2.56429410    
   4.13386250      -1.20491278      -3.76553106    
   3.48093367      -1.17748451      0.370724231    
  -4.06837988      -3.65184402      -2.18550372    
  -2.63262224      -2.61801863      -2.66699409    
  -2.92873073       1.65513718     -0.285854310    
  -2.08039618      0.613445938      -3.77185082    
  0.142020300       1.36237562       3.27408433    
   2.29448628      -7.10785463E-02 -0.882197440    
 -0.288963526       3.18318057      0.845379293    
  0.748822927       2.01560950      -2.21958232    
  -1.62845778       4.00152588     -0.341710776    
 -0.568888545      -3.64040065       2.68109608    
 -0.523672938       4.32767725     -0.545515776    
   3.29844427       3.71259761      -1.04618442    
 -0.769610047      -1.27607930      0.493561924    
  -3.93457150     -0.751677334      -4.27158356    
   1.69979870      -2.76506591       3.72933030    
   1.91464472     -0.713676333      -1.27274752    
  -3.44318151       2.59036994       2.89276552    
 -0.310322493       1.31889701      -1.58214784    
  -4.21094465      -3.23427558      -4.47382641    
  0.764123857      0.848978817       3.12623191    
   1.09211457       2.54667020       3.46771407    
   1.35278356      -3.41695380      0.887342453    
  -4.07374859     -0.532122433       1.57442307    
 -0.338108569      -1.47178674       2.80366611    
  -4.15378952      -2.54720187       3.03124309    
   1.35713995      0.861080945      -2.57807732    
   3.04625440     -0.590415418     -0.614540279    
   1.47022140     -0.142199472      0.441572130    
  -3.64546633     -0.524604738      -2.38131475    
   3.73493505      0.400602430       1.89143550    
  -3.08561683      -1.32428563     -0.224355012    
  -4.30355072      -2.51085591       4.48174334    
  -4.16158199       2.70467377      -2.88591337    
  -3.81987858      -2.83876348      -4.08541775    
  -3.95311308      -2.49768829       1.55576503    
   2.52470565     -0.634955645       3.27397919    
  -1.11109173      -1.49871767       2.76968622    
   1.81506765       1.55497861      0.441292107    
   1.09791994      -1.00855792       4.42796707    
   3.97920442       1.79845190       3.01689696    
   3.73562241      -2.96041727       1.99201834    
  -1.90218365      -3.85728359      -2.14834285    
 -0.879958868      -2.88864183     -0.291501433    
   3.28758669       2.97286320       2.74114394    
  -4.22736359      -3.30195570       1.01596296    
 -0.408988088     -0.928769708      -2.21192455    
 -0.182928279      0.922498167      -3.00842333    
   1.81876111       3.97993088      0.853320241    
   3.21134973      0.216958553       2.32664537    
  -4.27765369       2.65326071      -2.29647923    
  -4.33361673      -3.17479372      -3.68536139    
  -4.00633001       1.86721301      -3.71206760    
  -3.24010886E-02 -0.647183836       2.86357546    
  -2.27644300      0.808285892     -0.779208064    
  -4.02515936       1.89739108       2.19022608    
 -0.649478197      -3.94548440     -0.251543492    
  -3.32770395       4.07498074       2.80232072    
  0.212998539      -1.86617231       3.52899408    
   1.16716444       2.56922174     -0.261481076    
 -0.753318846       1.50926042      0.539031804    
  -4.14703417      -3.56997561      -3.14182353    
  -3.07003903       2.28255415       3.66770662E-02
   2.27285600       2.65626860      -4.06948090    
  -2.62696815       4.61393641E-03  -3.89841843    
 -0.217088372      -4.09343529      -3.55374336    
  0.549822867     -0.315275997       3.21192956    
  -3.06853867       4.24165106      0.903613269    
  -2.37146688       2.41791725       1.43457377    
  -3.02904963       3.59791231       2.99725080    
  -3.34456587      -2.62674117       4.04133797    
   3.53855085      -1.28687036     -0.661467135    
  0.573174715     -0.915663898       4.05138111    
  -2.14230633       1.95755470     -0.244888932    
 -0.429495752      -3.47561002      -1.24822402    
 -0.428477049       1.45656359      -2.56473064    
   2.02397680      -1.88657701      0.188902631    
   2.79057049E-03 -0.676800787     -0.837792337    
  -3.52377868     -0.206390098      -1.31971884    
  -3.62406969     -0.916266322      -1.60715997    
   3.47043562      -2.85024762      -2.48065042    
   2.28769875       1.25894809       3.98581505    
  -3.30682397       1.81948316      -1.68637788    
   2.76220036      -2.67967987       2.73087788    
  0.169668511      -7.03232363E-02 -0.506466568    
   2.24355388       2.63630390       2.21129489    
  -6.14612177E-02   2.43235946      -1.12737072    
  0.738899827       2.40358901      -9.42249373E-02
  0.582325339      -2.60934877     -0.125271514    
  -2.90058947       2.95396495       2.19261169    
  -2.58638954       3.20208955      0.826720178    
   2.40692449       3.24044299       1.24657822    
  -4.15885019       3.81684065      -4.45729589    
 -0.788101733       2.65730762       1.43166137    
   2.22149372      -2.47684598      -2.60586238    
  -1.59090948      -4.07001352      -1.57267320    
  -2.44664311      -1.57764173      0.277759403    
  -1.37962925       1.64689422      -4.47798777    
 -0.495843410      -2.92781329      -7.46716335E-02
   4.34612036       1.49710035      -3.64695430    
   4.03997660      -2.61861038       1.06043291    
   1.43945265       2.42210913       1.04613400    
  -1.45265019      -1.59466839       1.81257379    
   3.92112541       1.47162580      0.829475880    
   1.76154149       4.21985340       3.65214981E-02
   3.32927394       4.28245258      -3.46710253    
   3.03607583       4.38140154      -1.90603161    
  0.824813664      -6.24504164E-02   1.09730363    
 -0.314317912       2.43302464       4.42041397    
   1.88119113       1.90580034      -3.67932010    
   3.17299628       1.63710845      -2.40384698    
   2.42735815       1.35003638      -1.71673143    
   3.70835757      -3.00040030       2.99318790    
  -1.99797022      -2.65430832     -0.717020512    
  -1.08053553      0.489339054       1.34438229    
   2.30069995     -0.412035078       4.19177866    
  -2.68251300      0.703834772      -6.99858144E-02
   2.51322269      -2.37823606       2.71586132    
   1.36820996     -0.316919655      -3.61138558    
  -3.38155580       4.08090973       1.89316022    
  -4.02721882       2.83827639      -2.51176190    
   2.32261562       2.39270878       3.32980895    
   4.46609592       1.38669419       1.37207341    
   3.22223306       2.63951325       2.20755529    
 -0.219194442       1.51745510      -2.85311437    
   1.98952448     -0.108594075       4.10053635    
  -3.06694818     -0.258598775       1.61355162    
   4.46080685      -2.56702018      -1.87867892    
   2.75271869      -1.14546216      -1.35523403    
