                 1000  0.84354619916842744     
                 1001  0.48840237709646062     
                 2002  0.46560144293926831     
                 4003  0.15446384933847948     
                 7004   2.2424269072919282E-002
                11005  0.13943991883594312     
                16006  0.37955076724809883     
                22007  0.18368472359038018     
                29008   8.2705192752431628E-002
                37009  0.22038390272036873     
                46010  0.30966091806067986     
                56011  0.17586170300320705     
                67012   2.3844848049888890E-002
                79013   1.5848563095985535E-002
                92014  0.12800692438860153     
               106015  0.23476565332616403     
               121016  0.11777927276689869     
               137017   3.1341260225710280E-002
               154018   1.9747214422470658E-002
               172019  0.26900334263084502     
               191020   1.7109240853885484E-002
               211021   7.8813242590952889E-002
               232022   4.4603293044061493E-002
               254023   4.8777827843943196E-002
               277024   5.3189753435043355E-002
               301025  0.13133929425029250     
               326026   3.4106483292650432E-002
               352027   9.6499482082697957E-002
               379028   8.5624032223644495E-002
               407029   4.0228783452348676E-002
               436030   3.9696403146074387E-002
               466031   1.0082760190083506E-002
               497032   1.8571094062657181E-002
               529033   7.5162435370818362E-002
               562034   8.2581782024202226E-003
               596035   1.3674629548308431E-002
               631036  0.10736525654251662     
               667037   2.8216080476078025E-002
               704038   5.3380060716255798E-002
               742039   2.7090706792566789E-002
               781040   2.8481920296637681E-002
               821041   4.9637429530293972E-002
               862042   1.3328128695380704E-002
               904043   1.4820823169650136E-002
               947044   5.1047111715697722E-002
               991045   2.7627197240651911E-002
              1036046  0.10380265703553128     
              1082047   6.3856614240395140E-002
              1129048   4.0043022811518628E-002
              1177049   2.0352411128433730E-002
              1226050   1.5683473515184603E-002
              1276051   1.9911911653260249E-002
              1327052   4.1014153690478949E-002
              1379053   1.2995288642140194E-002
              1432054   2.2086691103832327E-002
              1486055   2.8484382899439945E-002
              1541056   8.7073334038370698E-002
              1597057   1.4800409254251424E-002
              1654058   3.1268851374867679E-002
              1712059   1.8716566088706990E-002
              1771060   3.5461169866986594E-002
              1831061   1.1506319246323896E-002
              1892062   4.1373995792825427E-002
              1954063   1.3799248780739851E-002
              2017064   2.8257211361664713E-002
              2081065   6.2149161172626345E-003
              2146066   3.7625959066014611E-003
              2212067   1.0757022779954032E-002
              2279068   3.9123652471723201E-003
              2347069   5.5480393859836337E-002
              2416070   4.7376232368424573E-002
              2486071   5.0196852254634512E-003
              2557072   9.1830501457737194E-003
              2629073   8.9695918140999895E-003
              2702074   3.3863664254046494E-002
              2776075   9.1275712240568925E-004
              2851076   6.6180606476604394E-003
              2927077   8.2256706113217320E-003
              3004078   3.4045444204950391E-002
              3082079   3.4256485848094348E-002
              3161080   2.5706656337663496E-002
              3241081   5.6566223204653982E-003
              3322082   2.7294967633542628E-002
              3404083   8.3475871667054290E-004
              3487084   3.2074228613559748E-002
              3571085   8.5885672991916628E-003
              3656086   2.4989173519389292E-002
              3742087   2.2709738418211906E-002
              3829088   1.2370543836738185E-002
              3917089   3.9729450294508979E-002
              4006090   1.6529666342400468E-002
              4096091   8.8484633341421042E-004
              4187092   1.9268254820399292E-002
              4279093   1.0067543807512059E-002
              4372094   2.6304046354359151E-003
              4466095   2.2706282662229944E-003
              4561096   1.4104111241814495E-002
              4657097   1.6555246837191464E-003
              4754098   2.0052555041091626E-002
              4852099   3.6089012721162686E-004
              4951100   2.1900072472611090E-003
              5051101   9.2624722928801462E-003
              5152102   1.7939621486548245E-002
              5254103   3.8431697737372796E-002
              5357104   2.1710916524673905E-002
              5461105   1.1105909626612748E-002
              5566106   1.0602688090157774E-002
              5672107   1.3266127189291104E-002
              5779108   1.3438451382889408E-002
              5887109   3.1625926334966589E-003
              5996110   2.0791547008270624E-002
              6106111   3.1968541568738990E-002
              6217112   2.7286409512365578E-002
              6329113   8.8541641652519470E-003
              6442114   8.5834317311362998E-003
              6556115   2.4214599705609907E-002
              6671116   2.4664955708181599E-002
              6787117   2.0823967002288200E-002
              6904118   7.8318419995625933E-003
              7022119   3.1164169640810181E-002
              7141120   7.2767461970569668E-003
              7261121   6.7354297880254091E-003
              7382122   5.6563700028154102E-003
              7504123   4.4524268911517598E-003
              7627124   1.7487104468016528E-002
              7751125   2.1900645632777549E-002
              7876126   1.4800277575573542E-003
              8002127   4.7631534552598803E-002
              8129128   1.1811652015570884E-002
              8257129   2.3937289442508534E-002
              8386130   1.8141423592376246E-002
              8516131   3.7582088263626717E-002
              8647132   5.9825035855299398E-003
              8779133   6.0127167443244992E-003
              8912134   4.6816016631076048E-004
              9046135   2.3261943758479775E-003
              9181136   1.7922455007900986E-002
              9317137   6.8403303403796354E-003
              9454138   2.3331543276917617E-002
              9592139   3.1324950604012448E-002
              9731140   6.4497967043479626E-003
              9871141   9.7198324254401129E-004
