   1.80206048      -1.68997407      -2.12752104      0.517803609     -0.258258671       4.95943390E-02
   1.86851966      -1.63998055      -2.26549888      0.594723523      -9.79624167E-02   4.40534428E-02
   1.71903443      -1.75028348      -2.36161661      0.762171865     -0.159096330       6.94834515E-02
   1.72109330      -1.85353160      -2.36975694      0.911793709     -0.141657516      0.124221236    
   1.62430334      -2.02347398      -2.40166903      0.850112677      -8.46433342E-02  -1.67546477E-02
   1.59994352      -2.20925808      -2.37659812      0.862801135      -1.41636543E-02 -0.177646086    
   1.63756263      -2.19482064      -2.29045033       1.00230479       8.90293811E-03 -0.154400036    
   1.78244448      -2.19710827      -2.47642231      0.981258988      -7.21410960E-02 -0.163945794    
   1.60058260      -2.06863809      -2.28844571       1.12407053       7.03734234E-02 -0.265225738    
   1.64953828      -1.91080999      -2.33610654       1.14642668       5.48523962E-02 -0.326524168    
   1.49569046      -1.99034274      -2.24657273       1.17938435       9.75982696E-02 -0.470807731    
   1.56623185      -2.17548347      -2.21101689       1.19800913      0.239642322     -0.473546743    
   1.72416449      -2.13423157      -2.38668656       1.19851112      0.208421007     -0.593304753    
   1.90268040      -1.93583226      -2.49387932       1.15063524      0.195694059     -0.613167167    
   1.70959949      -2.02758980      -2.33888054       1.33359683      0.389529616     -0.626697600    
   1.63978195      -2.11589479      -2.41050076       1.20907021      0.519830406     -0.673800111    
   1.59795678      -2.16970086      -2.49400473       1.05940545      0.666219175     -0.714647889    
   1.78582740      -2.32626224      -2.39418125       1.15429163      0.523882806     -0.734397233    
   1.88912213      -2.47831392      -2.20915341       1.16659379      0.390076935     -0.844752133    
   1.72724485      -2.44145155      -2.20108604       1.34422481      0.336413801     -0.703772426    
   1.89395535      -2.52975011      -2.19667053       1.22211599      0.207082331     -0.750229299    
   2.03205228       2.44308186      -2.12926221       1.15126431      0.242119446     -0.822132468    
   2.21490550      -2.46166587      -2.13859749       1.22783971      0.178743526     -0.971037507    
   2.14371467       2.44387865      -2.16639948       1.22606909      -3.62613774E-03 -0.882644355    
   2.06860518       2.27483225      -2.11736369       1.30143726      -1.08547742E-02 -0.969900727    
   2.08708835       2.34628248      -2.00712013       1.16213036       5.89281283E-02 -0.948488653    
   2.02474403       2.40876770      -1.94785178       1.23863673     -0.124286279      -1.13883591    
   2.09119511       2.52392030      -2.02961469       1.34967256       8.23413674E-03  -1.03338265    
   1.96877301      -2.51866603      -1.94616628       1.28963971      -1.32499048E-02 -0.919041276    
   1.80722547       2.39593172      -1.91516638       1.33734107     -0.155950919     -0.992725492    
   1.96388936      -2.51832485      -1.72095883       1.30278158     -0.253176630      -1.11577678    
   1.92833090      -2.32834530      -1.54501903       1.23549438     -0.199875727      -1.29631674    
   2.08829117      -2.52076578      -1.38908410       1.11307466     -0.258843064      -1.29072654    
   1.91890538       2.49202776      -1.28605723       1.09387314     -0.291908741      -1.21899092    
   1.79131651       2.38207865      -1.14987051       1.06440520     -0.118080825      -1.31512904    
   1.81976211       2.22240829      -1.31225491      0.908361137     -0.256482631      -1.48204446    
   1.81368196       2.07230878      -1.49626803      0.926953614      -6.60705864E-02  -1.33992910    
   1.92915106       1.90206599      -1.38485503      0.975265563     -0.244636133      -1.48846984    
   1.84150875       1.84194231      -1.36414254       1.12469709     -0.281537384      -1.56425440    
   1.72513735       1.85540032      -1.32637477       1.24676430     -0.394696504      -1.56299961    
   1.78480470       1.80598211      -1.28851748       1.41828895     -0.531482995      -1.74916387    
   1.79594195       1.77831316      -1.09233272       1.22724164     -0.358657807      -1.63524425    
   1.80168557       1.69602954     -0.975195229       1.17631686     -0.454756528      -1.51276815    
   1.78078294       1.62422907     -0.972528577       1.16276336     -0.443645746      -1.51028085    
   1.80244660       1.58456206     -0.887719691       1.34886444     -0.396996409      -1.54197478    
   1.71210444       1.53908205     -0.694483340       1.36720800     -0.568448663      -1.60872054    
   1.78239369       1.48800862     -0.757746577       1.38412702     -0.740895271      -1.79720128    
   1.63591409       1.33757854     -0.845040858       1.23976982     -0.894829392      -1.65810752    
   1.70613205       1.20076680     -0.930713475       1.09817255     -0.815473378      -1.54600513    
   1.88245952       1.23930347      -1.01907253       1.11816382     -0.682458401      -1.49228489    
   1.97986805       1.13321590     -0.985767901       1.03153121     -0.503249705      -1.29881787    
   1.91659355       1.01609290      -1.04755700       1.20676804     -0.598144352      -1.45334816    
   1.95517921       1.01280069     -0.935916483       1.20050609     -0.638240874      -1.55905473    
   2.08124804       1.09474099     -0.739666522       1.17937934     -0.781325877      -1.38620341    
   2.24424410       1.00241697     -0.709319949       1.29832149     -0.653155923      -1.21541250    
   2.09177113       1.06437171     -0.782145560       1.47992623     -0.568875074      -1.41495001    
   2.01961541       1.24052751     -0.643937647       1.56642973     -0.464700013      -1.24464083    
   2.00316048       1.12152505     -0.595346570       1.58942699     -0.567868173      -1.12120616    
   1.88478446       1.10575545     -0.538496673       1.62630343     -0.414385438      -1.27996814    
   1.89206648      0.938968956     -0.533538342       1.76873994     -0.512270451      -1.35471857    
   1.90276122      0.935217083     -0.670570791       1.61414683     -0.514412820      -1.27621853    
   1.90343881       1.11805487     -0.580416262       1.43382621     -0.673485816      -1.20006478    
   2.00474596       1.16828418     -0.473912746       1.51837826     -0.624069929      -1.38425994    
   1.99402726       1.27226341     -0.448802441       1.41661954     -0.669507027      -1.22148156    
   1.89514387       1.39965415     -0.453332335       1.23210251     -0.788227856      -1.39749503    
   1.84488249       1.22259581     -0.502259791       1.12934649     -0.737016559      -1.48398554    
   1.92803681       1.36259556     -0.495831400       1.32401133     -0.890453994      -1.42005813    
   1.77909994       1.16843092     -0.363058895       1.41248727     -0.705215454      -1.58692002    
   1.58914447       1.14925027     -0.305076748       1.44109118     -0.712135315      -1.65745413    
   1.52083933       1.28821003     -0.237461999       1.39965558     -0.862585545      -1.83007729    
   1.66683161       1.13063145     -0.131439283       1.56985474     -0.664528728      -1.72101307    
   1.78711152       1.13997078     -0.314757109       1.70844030     -0.746913910      -1.59634054    
   1.65801084       1.27897549     -0.462848783       1.83386087     -0.549174428      -1.72156334    
   1.57122111       1.26150036     -0.331318945       1.77264619     -0.745598197      -1.53091097    
   1.75203466       1.12716758     -0.299074322       1.73400617     -0.643145740      -1.42596805    
   1.91216552       1.20950735     -0.264847010       1.79073250     -0.788750827      -1.57727754    
   1.85252571       1.27698421     -0.419454217       1.78737986     -0.818862855      -1.49351346    
   1.89086592       1.27848125     -0.413646579       1.84698319     -0.746667922      -1.34216583    
   2.05382276       1.24901330     -0.282408625       1.82729387     -0.566706538      -1.41354525    
   2.13081551       1.42361462     -0.393135041       1.96108782     -0.636111021      -1.29592979    
   2.11300635       1.31923318     -0.294535339       1.83747268     -0.721178114      -1.38223588    
   2.06291723       1.22667480     -0.101485856       1.86037660     -0.691837132      -1.55352771    
   2.09319043       1.23586535       5.65173589E-02   1.80918419     -0.670235693      -1.37921298    
   1.97737813       1.04750943      0.220940068       1.90993941     -0.479671746      -1.37337697    
   1.99478257       1.24329746      0.409334630       2.05837703     -0.618493497      -1.29623997    
   1.91812742       1.09486043      0.374423414       1.96208060     -0.653866112      -1.19258094    
   1.79976237       1.18346286      0.426451266       1.97986710     -0.843386412      -1.03031421    
   1.72204685       1.17835832      0.456525624       2.17945743     -0.740160227     -0.894200206    
   1.68247533       1.25063038      0.427930146       2.18022966     -0.859314382     -0.713574708    
   1.83090055       1.37110078      0.249491736       2.10074329     -0.704407573     -0.851160586    
   1.92204332       1.34266078      0.151828021       2.10568857     -0.798392117     -0.865614951    
   1.84145641       1.40778339       5.76868467E-02   2.29503965     -0.975113690     -0.750525057    
   1.84682536       1.48627603      -8.58573318E-02   2.11465645     -0.832338393     -0.864647508    
   1.87078393       1.53552735     -0.118686780       2.27143049     -0.681289971     -0.713757753    
   2.00661159       1.43167996     -0.122895442       2.30888152     -0.760592997     -0.532714307    
   2.05191994       1.37209547       2.55319513E-02   2.46694207     -0.774132133     -0.666950524    
   1.91143084       1.32164228      0.144188166       2.49185944     -0.742182314     -0.770846307    
   1.84092820       1.13858020      -2.73354556E-02  -2.52541709     -0.583580077     -0.658745468    
   1.67028785      0.999401271      0.140122935       2.37326574     -0.534725785     -0.601176620    
   1.66417527       1.09471643      0.105106018       2.44731975     -0.675068438     -0.708496034    
   1.48319399      0.923680723      0.149740741       2.47536397     -0.819101393     -0.579363227    
   1.58496690       1.00183916      0.185742393      -2.46290660     -0.847779691     -0.680872202    
   1.72763658      0.844590425      0.142416999      -2.53823018     -0.700833380     -0.768300295    
   1.89842021      0.929793715      -8.86159483E-03   2.46252918     -0.705619216     -0.604338348    
   1.77603424      0.813793302      0.130809680      -2.50656652     -0.695282161     -0.560171545    
   1.84320068      0.988333523      -2.13268399E-02  -2.35951114     -0.746239781     -0.644298494    
   2.01455736      0.838155925      0.100250974      -2.53733611     -0.822383940     -0.785695612    
   1.89353323      0.873347223      0.278957695      -2.43011618     -0.831166267     -0.731040537    
   1.77457857      0.863967836      0.192412302      -2.31447625     -0.784200191     -0.667269945    
   1.61831784      0.773302853      0.317598879      -2.42362761     -0.719176292     -0.504898429    
   1.44544899      0.936344326      0.352784514       2.50788021     -0.854051650     -0.521083772    
   1.47873604       1.03712952      0.164201900      -2.47674346     -0.723305047     -0.437673658    
   1.63131964      0.920228481      0.283900678      -2.48066950     -0.670424521     -0.349182278    
   1.67506099      0.879034340      0.319439381      -2.35911584     -0.696859539     -0.397865087    
   1.49444032      0.855552375      0.406369239      -2.35804749     -0.556150317     -0.266514271    
   1.43427074      0.862869680      0.255727708      -2.52639174     -0.361121953     -0.332364559    
   1.26978254      0.719809413      0.388646007       2.39858699     -0.413373142     -0.177786604    
   1.09624219      0.526113033      0.273140520      -2.48958850     -0.409875840     -0.207950294    
   1.16319036      0.611023664      0.387053996      -2.37570810     -0.601570964     -0.231714740    
   1.23630834      0.448388904      0.233963400      -2.20977569     -0.477316260     -0.291242033    
   1.22897685      0.382685602      0.324044138      -2.06474042     -0.410006106     -0.445176303    
   1.26873839      0.220126167      0.401094049      -2.23389268     -0.323075235     -0.403793156    
   1.25286555      0.190403908      0.495333463      -2.30470014     -0.448952198     -0.329274446    
   1.40114594      0.108735077      0.337462038      -2.13769484     -0.573961318     -0.501609862    
   1.31368113      -3.23606445E-03  0.442312986      -2.06690383     -0.673699439     -0.301855057    
   1.16030836      -4.23139669E-02  0.449170083      -1.92908061     -0.588499486     -0.415977210    
   1.15953064     -0.165631622      0.266525745      -1.78827465     -0.463913739     -0.287443548    
   1.15828717     -0.162145540       7.76421279E-02  -1.80097163     -0.334890485     -0.404160440    
   1.17574966       3.02546564E-02  -9.27553028E-02  -1.85998166     -0.231564283     -0.599140108    
   1.16026175       1.21573275E-02  -7.78694451E-02  -1.75323904     -0.195912093     -0.759684265    
   1.03651989      0.128899723     -0.191153869      -1.90118182     -0.364370316     -0.915646434    
  0.841928720      0.328116268     -0.153766945      -1.85527587     -0.248452112     -0.780012965    
  0.996635973      0.412428856     -0.243113160      -1.88506734     -0.188336745     -0.819011033    
   1.01322854      0.370042264     -0.134004250      -1.91449904      -2.34997403E-02 -0.993122935    
   1.15431035      0.344709188     -0.181891337      -1.96256387      -7.55018089E-03 -0.973465979    
   1.24919009      0.411618561     -0.179708347      -1.76919401      -6.59693629E-02 -0.914562166    
   1.37797642      0.473783165     -0.118008837      -1.67201328       1.70331094E-02 -0.794069827    
   1.48944950      0.299906284     -0.298172951      -1.68207443      0.167934507     -0.946165562    
   1.39294469      0.135346577     -0.375347584      -1.69380140       9.03958753E-02  -1.09394956    
   1.28358734      0.175299063     -0.267733485      -1.76536465     -0.102913029      -1.26348376    
   1.15004420       5.84112778E-02  -7.51381442E-02  -1.73268783     -0.288951397      -1.07980800    
   1.09040165      0.200718388      -7.77546689E-02  -1.73711860     -0.257605523      -1.05464184    
  0.966633737      0.267858267       7.36682415E-02  -1.87434173     -0.340685457      -1.22846270    
  0.839197040      0.192697763      0.102951691      -1.76255596     -0.242034763      -1.28442538    
   1.02968431       7.62764886E-02  0.125629947      -1.79899681     -0.313777924      -1.15963113    
  0.933375478      0.143326059       3.50375362E-02  -1.97299004     -0.278321534      -1.34385848    
  0.821696758      0.227696031      0.130084470      -2.13513160     -0.316599667      -1.35601199    
  0.937016904      0.402383715      -2.64799502E-03  -2.06729460     -0.278424948      -1.49971247    
  0.959177673      0.462307900      0.173415899      -2.19747376     -0.142925248      -1.60128939    
  0.774801314      0.398366123      0.118270822      -2.02956629     -0.179935753      -1.58280051    
  0.867571890      0.369865537      0.202885345      -1.93548799      -9.64241102E-02  -1.39877069    
  0.988415301      0.453935951      0.185370997      -2.01123214     -0.175994769      -1.48393476    
  0.913502812      0.259008557      0.141450927      -2.04534984     -0.254381448      -1.63756764    
  0.723057151      0.180510595      0.225238368      -1.85547602     -0.449721813      -1.51150644    
  0.664282680      0.187990099      0.233585671      -1.78822219     -0.424757034      -1.57670319    
  0.666530728      0.190302759      0.295387536      -1.89529359     -0.604921162      -1.46531880    
  0.600490570      0.157839060      0.156924129      -1.89818943     -0.695258439      -1.35906708    
  0.739458144      0.188732505      0.221844465      -1.71646547     -0.756805360      -1.44866753    
  0.677770078      0.120686769       9.73789021E-02  -1.64713752     -0.632934153      -1.50715995    
  0.784452498      0.254978478      0.229365468      -1.66061509     -0.729817331      -1.51437342    
  0.596808255      0.153438717      0.341783255      -1.77952671     -0.684821844      -1.52429950    
  0.527049839      0.179562002      0.421639234      -1.86125088     -0.610321701      -1.47115028    
  0.486628592      0.185306534      0.392651439      -1.89689291     -0.799375594      -1.38590050    
  0.341730237      0.367563307      0.327531397      -2.07750154     -0.682281554      -1.40807509    
  0.518900514      0.475900263      0.305618376      -1.98496830     -0.666173935      -1.54762256    
  0.518449128      0.462994009      0.446393490      -1.88457239     -0.855682254      -1.38929093    
  0.616281033      0.452817231      0.549060225      -2.08034873     -0.671000004      -1.44381118    
  0.642473102      0.644118369      0.419560462      -1.93643558     -0.472719699      -1.40533316    
  0.578592300      0.762741148      0.305115670      -2.03589964     -0.373632580      -1.26916063    
  0.557967424      0.676633418      0.142286882      -2.21032548     -0.210812956      -1.44694710    
  0.569062114      0.577395916      -3.81819196E-02  -2.15321565     -0.344941020      -1.46822047    
  0.531889081      0.646064818     -0.178103298      -2.23422623     -0.508682668      -1.42209196    
  0.711574137      0.753196418     -0.124436155      -2.20674229     -0.430862308      -1.52237296    
  0.573764980      0.621601522     -0.198407814      -2.09147382     -0.322318017      -1.58072078    
  0.588325918      0.501408935     -0.307670176      -2.24475503     -0.446691334      -1.75792706    
  0.453286827      0.677098274     -0.342469454      -2.11204410     -0.281640589      -1.87784398    
  0.333042383      0.838517129     -0.428294569      -2.19934082     -0.161916956      -1.69554508    
  0.485107541       1.02646458     -0.275627464      -2.06042504     -0.150341347      -1.77193153    
  0.359527051      0.969802260     -0.470491409      -2.03517652     -0.304526985      -1.88528180    
  0.440072060       1.14477837     -0.453953862      -1.98248887     -0.202101260      -1.85470688    
  0.384206831       1.12558365     -0.390695900      -2.17610431      -9.68756974E-02  -1.96777737    
  0.263191223       1.18369067     -0.402123928      -2.07968736      -5.25862277E-02  -1.90319288    
  0.352206349       1.37600613     -0.255817682      -2.17670488      -8.33031982E-02  -2.03662038    
  0.431858540       1.42968309     -0.425087184      -2.30447268       8.16151313E-03  -2.13776541    
  0.355654806       1.58496118     -0.480497152      -2.17111540      -1.12387026E-02  -2.22589040    
  0.290343285       1.49147642     -0.679398954      -2.21770167      0.141335070      -2.33721375    
  0.381151617       1.39988184     -0.686063826      -2.29487681      0.272324324      -2.28484344    
  0.412954062       1.31378043     -0.707074821      -2.37788272       9.92402062E-02  -2.35221481    
  0.602701783       1.32935321     -0.830665290      -2.33739805      -6.54546320E-02  -2.43401146    
  0.759316444       1.47965693     -0.950812757      -2.32918739       3.53938304E-02  -2.47371125    
  0.628307998       1.61007798     -0.774615705      -2.17381406      -1.52157117E-02  -2.47867918    
  0.519197464       1.73687780     -0.916483700      -2.15288448      0.114645287      -2.30908847    
  0.431390345       1.61561131     -0.799470961      -2.21843123      0.143267483      -2.12330055    
  0.316222906       1.60856438     -0.664726138      -2.30460072      0.160379931      -2.19020009    
  0.489689887       1.41320109     -0.716544628      -2.49054289      0.192052022      -2.11394954    
  0.577513516       1.46767473     -0.823623896      -2.30316901      0.185046688      -1.98310292    
  0.403495550       1.56984389     -0.784319997      -2.45102620      0.142709747      -1.84119773    
  0.336864054       1.40354657     -0.975105643      -2.37018037      0.164820284      -1.92123747    
  0.225069463       1.46840811      -1.02107918      -2.21095371       7.98179284E-02  -2.05032897    
  0.166039810       1.37766302      -1.21596920      -2.19738460       9.62435827E-02  -2.18262386    
  0.250496358       1.18424022      -1.02114785      -2.33043504      0.193656832      -2.37131953    
  0.340952724       1.08856356      -1.10673106      -2.27457404      0.266184270      -2.32600307    
  0.400304854       1.20440495      -1.01720953      -2.18648219      0.153598845      -2.29602432    
  0.433799654       1.25217092     -0.849856675      -2.24338102      0.203749925      -2.14358854    
  0.387528807       1.09640980     -0.878348649      -2.10712266      0.365456313      -2.23682451    
  0.253201634      0.983490705     -0.684780300      -2.30224609      0.235387549      -2.34553266    
  0.448291898       1.00299251     -0.836097181      -2.49920034      0.380610764      -2.16979313    
  0.611767352       1.14727831     -0.840755880       2.46299148      0.504825711      -2.34136152    
  0.665114880       1.22913408     -0.711770594       2.41692686      0.618480206      -2.36136127    
  0.751416266       1.23720241     -0.715525568       2.30297899      0.779107213      -2.19174600    
  0.649306238       1.16831827     -0.532213092       2.26798654      0.703828454      -2.23426390    
  0.576924622       1.18254149     -0.510233164       2.33289480      0.524636030      -2.40305233    
  0.393251002       1.20470142     -0.640110493       2.52545691      0.422531575       2.51229358    
  0.391136497       1.27179754     -0.633757889       2.50717592      0.308228433       2.39339018    
  0.521645188       1.42080021     -0.467156529      -2.41959524      0.409570962       2.44289589    
  0.444177479       1.29525435     -0.561114192      -2.52073789      0.424122304      -2.43640971    
  0.465038568       1.37658012     -0.472021729      -2.44797969      0.465079218      -2.50748610    
  0.544189274       1.37474561     -0.561309993      -2.26853442      0.620593429       2.40211844    
  0.491917461       1.24816000     -0.548658788      -2.36181998      0.505173922       2.27444792    
  0.387720436       1.40349638     -0.530984819      -2.17758441      0.458354801       2.28554654    
  0.465992898       1.50644231     -0.642627895      -2.22058725      0.652773201       2.45752048    
  0.569024205       1.57944345     -0.482713342      -2.37926078      0.657316208       2.35346222    
  0.387089938       1.73643780     -0.307000965      -2.48763490      0.848442197       2.27141809    
  0.524489224       1.64889884     -0.496295959      -2.53066540      0.836086929       2.15501523    
  0.459311128       1.77432418     -0.525592744      -2.39097071      0.889094830       2.33564234    
  0.492253214       1.71961689     -0.409874171      -2.53044295      0.696673274       2.45480394    
  0.572760820       1.57093525     -0.561089754      -2.38771176      0.688727260       2.45320940    
  0.541810513       1.45623267     -0.564550281      -2.44368124      0.876105726       2.46124721    
  0.704448640       1.27307272     -0.409162432       2.44251633      0.830542386       2.52713418    
  0.850470543       1.45595658     -0.250095963       2.27638650      0.700429499       2.39231825    
  0.830578268       1.52009654     -0.189363196       2.13397408      0.542142153       2.21415567    
  0.995986998       1.42674255     -0.315753877       2.21625900      0.642356753       2.23056698    
  0.840879381       1.27240705     -0.356211424       2.39125133      0.566222668       2.22026396    
  0.870343208       1.13859451     -0.161930203       2.21815562      0.435831070       2.03126264    
  0.700394630       1.21353590     -0.153953388       2.40262151      0.527069151       1.93948734    
  0.581749618       1.39418852     -0.351128668       2.29595447      0.681133628       1.80440807    
  0.664314687       1.56528842     -0.357400417       2.30656791      0.794822812       1.87183738    
  0.521755099       1.49512792     -0.521279454       2.46201682      0.977447927       1.82039726    
  0.488614142       1.59378219     -0.371588141       2.34853339      0.872542620       1.73326111    
  0.541183412       1.59861279     -0.427573264       2.17716813      0.857144594       1.54603040    
  0.717298508       1.78386557     -0.333679825       2.17105007      0.783385515       1.35672402    
  0.553332984       1.73891425     -0.162222192       1.98258245      0.846556544       1.33430612    
  0.566940308       1.73835599     -0.192824855       1.91214550      0.739545822       1.25166261    
  0.565399051       1.83471668     -0.173331589       1.82440042      0.755348861       1.11420941    
  0.645894766       1.88731730     -0.257040262       1.76709235      0.654210985       1.23940790    
  0.782760739       1.80450261     -0.206272483       1.76747859      0.525878847       1.42141008    
  0.967913747       1.68687975     -0.376026571       1.75352788      0.708652914       1.43903923    
  0.860768974       1.70809543     -0.457607895       1.77736604      0.521685064       1.45480418    
   1.03968060       1.60631669     -0.544591427       1.80949998      0.371024251       1.30474436    
  0.890955448       1.45016813     -0.473705828       1.90348387      0.203502372       1.47669613    
  0.782321274       1.37415457     -0.426581562       1.88631201      0.129202053       1.59140050    
  0.617429316       1.28856742     -0.382009000       1.95889544      0.195326656       1.67800426    
  0.526471317       1.42518580     -0.529026449       2.10128975      0.224357605       1.48917449    
  0.375587791       1.45260191     -0.493437916       2.12281489       4.29178439E-02   1.44910324    
  0.481171221       1.42416096     -0.663526356       2.08242726      0.112257123       1.34941566    
  0.399083406       1.58517110     -0.801447749       2.25848031      -7.98240006E-02   1.53420115    
  0.393142551       1.56562531     -0.662327886       2.13380575       7.02264011E-02   1.47798169    
  0.321554273       1.74753869     -0.743209600       1.93558347      -8.87103155E-02   1.47349381    
  0.165938750       1.79138601     -0.897290647       2.00019407     -0.116777740       1.28869593    
  -7.54655572E-03   1.96864235      -1.03848839       2.01609015     -0.266614735       1.14522314    
  0.159067050       1.88088834      -1.12611353       2.13256550     -0.406317949       1.27069163    
  0.347174019       1.71421266      -1.12327111       1.99268878     -0.210057616       1.28933656    
  0.469258487       1.88955367      -1.02337563       2.05913091     -0.405149311       1.26735389    
  0.432525635       1.87351072      -1.13958561       2.25171280     -0.243773028       1.39363897    
  0.339012504       1.69034541      -1.26550198       2.22526288     -0.437084973       1.44216406    
  0.527159452       1.72430420      -1.10349774       2.28274941     -0.294084907       1.46577799    
  0.385610849       1.69196391      -1.04290164       2.26772952     -0.452844083       1.29288888    
  0.276132017       1.65890801      -1.00263572       2.39690638     -0.632871568       1.37510884    
   8.11180621E-02   1.67106700     -0.892124534       2.31384110     -0.565531790       1.49088001    
   3.90881784E-02   1.79235387      -1.00258648       2.28659654     -0.389324963       1.46767712    
  0.172579363       1.72026598      -1.06577909       2.26005197     -0.225427940       1.27627814    
  0.215575814       1.54067373     -0.965638101       2.31522942      -4.07024398E-02   1.29301536    
  0.328636736       1.73871255      -1.03240895       2.30057549       8.56278688E-02   1.36153328    
  0.252115875       1.79311204      -1.04149854       2.46715331      0.225912690       1.35832429    
  0.109715514       1.71886778      -1.14076269      -2.41267204      0.309054673       1.41986322    
  0.243442893       1.73561454      -1.11523533      -2.36435485      0.134422883       1.49913192    
  0.272873700       1.72888005     -0.945080400      -2.42564297       2.49496289E-02   1.54957736    
   7.44595602E-02   1.92306614      -1.00696480       2.49417686       9.95810330E-02   1.65799212    
  0.167843297       2.03358960      -1.08501160      -2.52215767      0.263260901       1.75775266    
  0.237504557       2.06925535     -0.918284059      -2.52021456      0.307014346       1.68729699    
  0.306398779       2.02912235     -0.928406477       2.50925469      0.422952294       1.65766227    
  0.416121572       2.21217489      -1.06794560       2.47675538      0.294911742       1.57658958    
  0.484525710       2.29201937      -1.02734065      -2.41308212      0.275101721       1.44420934    
  0.676592469       2.31569195     -0.928678513      -2.49134374      0.394306809       1.27465558    
  0.640497446       2.14018774     -0.938191533       2.41673875      0.363644600       1.11759830    
  0.627332985       2.02162313      -1.04735982      -2.52227521      0.172866777      0.937416136    
  0.598623395       1.95731080     -0.990144491      -2.50421166      0.125281811      0.834721506    
  0.437180281       1.86142480     -0.892830372      -2.38007426      0.152398944      0.741378844    
  0.567686498       2.02007413     -0.769563556      -2.52913213       8.05058926E-02  0.603552818    
  0.561669528       2.02565384     -0.647890091      -2.53575921       1.43007478E-02  0.788793147    
  0.561558187       2.18371201     -0.452826589       2.49475980      -3.89753133E-02  0.881199419    
  0.423486412       2.10034204     -0.543320537       2.53863978      -2.54313741E-02  0.794576883    
  0.228283301       1.92254829     -0.598210454       2.50630689      -7.09810033E-02  0.633904815    
   9.82154757E-02   1.90966833     -0.791703343       2.42075396      -4.36260961E-02  0.833067298    
  0.222218752       1.83893502     -0.695620716       2.44097781     -0.240900859      0.657184780    
  0.148667425       1.73739398     -0.632527888       2.42106175      -5.41820601E-02  0.825727940    
  0.344264060       1.88589430     -0.545463383       2.35150743      -9.14346278E-02  0.714966714    
  0.254375130       1.99860024     -0.722513676       2.33141470     -0.201169446      0.657005668    
  0.129936889       1.89187777     -0.710770011       2.31852770     -0.271499515      0.670857847    
  0.252034158       1.89328825     -0.892234623       2.12343311     -0.151087239      0.693559229    
  0.289926469       1.79698074     -0.950278461       1.93210828      -2.94680372E-02  0.665774107    
  0.239392415       1.92633307     -0.767559707       1.78382194      -6.48969933E-02  0.702328980    
  0.128903478       2.04516912     -0.570290446       1.70488143      -9.32210982E-02  0.827241659    
  0.120188370       2.19758415     -0.766958714       1.56911683       7.72288293E-02  0.814592481    
  -4.16710265E-02   2.09452724     -0.713792086       1.44308496      0.141003385       1.00589800    
 -0.133724973       1.94217503     -0.593204319       1.59230065       2.18503121E-02   1.05257332    
 -0.168592095       2.10591269     -0.743431270       1.64632595       4.75587733E-02   1.11801291    
 -0.347495168       2.00106406     -0.828349352       1.66681278       4.28136578E-03   1.04490030    
 -0.360996813       2.01075912     -0.832229733       1.54918838      -5.50028197E-02  0.982533395    
 -0.177907169       2.02266598     -0.774459124       1.55955291      -7.11391792E-02  0.833000600    
 -0.246235400       2.04608822     -0.670588970       1.71884465     -0.187842265      0.953370750    
