   2.50000004E-02   0.00000000    
   7.50000030E-02   0.00000000    
  0.125000000       0.00000000    
  0.175000012       0.00000000    
  0.225000009       0.00000000    
  0.275000006       0.00000000    
  0.325000018       0.00000000    
  0.375000000       0.00000000    
  0.425000012       0.00000000    
  0.475000024       0.00000000    
  0.524999976       0.00000000    
  0.574999988       0.00000000    
  0.625000000       0.00000000    
  0.675000012       0.00000000    
  0.724999964       0.00000000    
  0.774999976       0.00000000    
  0.824999988       0.00000000    
  0.875000000       0.00000000    
  0.925000012       0.00000000    
  0.974999964       0.00000000    
   1.02499998       2.60111761    
   1.07500005       2.46336603    
   1.12500000       2.34181070    
   1.17499995       2.24876380    
   1.22500002       2.16465068    
   1.27499998      0.774989665    
   1.32500005      0.759020030    
   1.37500000      0.747572899    
   1.42499995      0.742641747    
   1.47500002      0.740849495    
   1.52499998      0.750289142    
   1.57500005      0.760494649    
   1.62500000      0.780807793    
   1.67499995      0.809389591    
   1.72500002      0.847426653    
   1.77499998      0.894420326    
   1.82500005      0.953073442    
   1.87500000       1.00901628    
   1.92499995       1.05820453    
   1.97500002       1.09893978    
   2.02500010       1.13723779    
   2.07500005       1.15634096    
   2.12500024       1.15399289    
   2.17500019       1.13098872    
   2.22500014       1.08826625    
   2.27500010       1.02960587    
   2.32500005      0.980641425    
   2.37500024      0.947052181    
   2.42500019      0.926298738    
   2.47500014      0.922935367    
   2.52500010      0.929859161    
   2.57500005      0.941181660    
   2.62500024      0.954994977    
   2.67500019      0.968291581    
   2.72500014      0.983526230    
   2.77500010      0.996442616    
   2.82500005       1.00941873    
   2.87500024       1.01932395    
   2.92500019       1.02662635    
   2.97500014       1.03100324    
   3.02500010       1.03025424    
   3.07500005       1.02660537    
   3.12500024       1.02199864    
   3.17500019       1.01367736    
   3.22500014       1.00632966    
   3.27500010      0.998615205    
   3.32500005      0.990611732    
   3.37500024      0.984809458    
   3.42500019      0.982038796    
   3.47500014      0.981246293    
   3.52500010      0.982808530    
   3.57500005      0.986330688    
   3.62500024      0.990985453    
   3.67500019      0.995277941    
   3.72500014      0.998044193    
   3.77500010       1.00213075    
   3.82500005       1.00588202    
   3.87500024       1.00671446    
   3.92500019       1.00762880    
   3.97500014       1.00682259    
   4.02500010       1.00531864    
   4.07500029       1.00279820    
