           1   3.99999990E-04   18.1733456    
           2   7.99999980E-04   16.9856091    
           3   1.19999994E-03   16.0724812    
           4   1.59999996E-03   15.2408638    
           5   1.99999986E-03   14.5933485    
           6   2.39999988E-03   14.0022964    
           7   2.79999990E-03   13.4415035    
           8   3.19999992E-03   12.9316769    
           9   3.59999994E-03   12.4911404    
          10   3.99999972E-03   12.1402874    
          11   4.39999998E-03   11.8111649    
          12   4.79999976E-03   11.5131493    
          13   5.20000001E-03   11.2771101    
          14   5.59999980E-03   11.0683508    
          15   6.00000005E-03   10.8653059    
          16   6.39999984E-03   10.6555347    
          17   6.79999962E-03   10.4567928    
          18   7.19999988E-03   10.3183966    
          19   7.59999966E-03   10.2002716    
          20   7.99999945E-03   10.0425749    
          21   8.39999970E-03   9.91505337    
          22   8.79999995E-03   9.77010632    
          23   9.20000020E-03   9.64914703    
          24   9.59999952E-03   9.54425716    
          25   9.99999978E-03   9.43934536    
          26   1.04000000E-02   9.38037205    
          27   1.07999993E-02   9.27472687    
          28   1.11999996E-02   9.19555378    
          29   1.15999999E-02   9.13317680    
          30   1.20000001E-02   9.03557205    
          31   1.23999994E-02   8.96005821    
          32   1.27999997E-02   8.89583111    
          33   1.31999999E-02   8.84104443    
          34   1.35999992E-02   8.75869846    
          35   1.39999995E-02   8.71033001    
          36   1.43999998E-02   8.67327881    
          37   1.48000000E-02   8.60915565    
          38   1.51999993E-02   8.53229618    
          39   1.55999996E-02   8.47585583    
          40   1.59999989E-02   8.40337658    
          41   1.64000001E-02   8.32469082    
          42   1.67999994E-02   8.30397701    
          43   1.71999987E-02   8.24476147    
          44   1.75999999E-02   8.22797203    
          45   1.79999992E-02   8.19513798    
          46   1.84000004E-02   8.15977669    
          47   1.87999997E-02   8.11472225    
          48   1.91999990E-02   8.08401966    
          49   1.96000002E-02   8.05538654    
          50   1.99999996E-02   8.05331516    
          51   2.03999989E-02   8.01361561    
          52   2.08000001E-02   7.96601534    
          53   2.11999994E-02   7.89920902    
          54   2.15999987E-02   7.82908869    
          55   2.19999999E-02   7.77402067    
          56   2.23999992E-02   7.72303867    
          57   2.27999985E-02   7.71147871    
          58   2.31999997E-02   7.66514921    
          59   2.35999990E-02   7.65112877    
          60   2.40000002E-02   7.60247040    
          61   2.43999995E-02   7.55209684    
          62   2.47999988E-02   7.55139685    
          63   2.52000000E-02   7.53170300    
          64   2.55999994E-02   7.46547127    
          65   2.59999987E-02   7.43658638    
          66   2.63999999E-02   7.39638138    
          67   2.67999992E-02   7.39495945    
          68   2.71999985E-02   7.34659624    
          69   2.75999997E-02   7.32862425    
          70   2.79999990E-02   7.30307388    
          71   2.84000002E-02   7.27877045    
          72   2.87999995E-02   7.24931574    
          73   2.91999988E-02   7.23052835    
          74   2.96000000E-02   7.18965864    
          75   2.99999993E-02   7.17361307    
          76   3.03999986E-02   7.13510418    
          77   3.07999998E-02   7.10911989    
          78   3.11999992E-02   7.07576418    
          79   3.15999985E-02   7.07653618    
          80   3.19999978E-02   7.07192230    
          81   3.24000008E-02   7.01986074    
          82   3.28000002E-02   7.01039886    
          83   3.31999995E-02   6.97301722    
          84   3.35999988E-02   6.95990372    
          85   3.39999981E-02   6.94215631    
          86   3.43999974E-02   6.93355083    
          87   3.48000005E-02   6.90516090    
          88   3.51999998E-02   6.91060162    
          89   3.55999991E-02   6.89911795    
          90   3.59999985E-02   6.87817717    
          91   3.63999978E-02   6.85309553    
          92   3.68000008E-02   6.82852030    
          93   3.72000001E-02   6.82926607    
          94   3.75999995E-02   6.82429886    
          95   3.79999988E-02   6.81458998    
          96   3.83999981E-02   6.79812956    
          97   3.87999974E-02   6.77226305    
          98   3.92000005E-02   6.76706409    
          99   3.95999998E-02   6.73246145    
         100   3.99999991E-02   6.69332361    
         101   4.03999984E-02   6.68622017    
         102   4.07999977E-02   6.65552902    
         103   4.12000008E-02   6.62392712    
         104   4.16000001E-02   6.60735703    
         105   4.19999994E-02   6.58854580    
         106   4.23999988E-02   6.59190321    
         107   4.27999981E-02   6.57087946    
         108   4.31999974E-02   6.56777859    
         109   4.36000004E-02   6.55737591    
         110   4.39999998E-02   6.54549074    
         111   4.43999991E-02   6.54174614    
         112   4.47999984E-02   6.52065945    
         113   4.51999977E-02   6.50806665    
         114   4.55999970E-02   6.49638796    
         115   4.60000001E-02   6.48830128    
         116   4.63999994E-02   6.48913574    
         117   4.67999987E-02   6.48554468    
         118   4.71999981E-02   6.46473217    
         119   4.75999974E-02   6.46342564    
         120   4.80000004E-02   6.46010542    
         121   4.83999997E-02   6.46064711    
         122   4.87999991E-02   6.44359207    
         123   4.91999984E-02   6.43697453    
         124   4.95999977E-02   6.43079662    
         125   4.99999970E-02   6.41060114    
         126   5.04000001E-02   6.42007971    
         127   5.07999994E-02   6.39524841    
         128   5.11999987E-02   6.37706566    
         129   5.15999980E-02   6.37240267    
         130   5.19999973E-02   6.34626913    
         131   5.24000004E-02   6.32049084    
         132   5.27999997E-02   6.30193472    
         133   5.31999990E-02   6.29207945    
         134   5.35999984E-02   6.29195166    
         135   5.39999977E-02   6.29716587    
         136   5.43999970E-02   6.28360081    
         137   5.48000000E-02   6.28162479    
         138   5.51999994E-02   6.28841114    
         139   5.55999987E-02   6.25845242    
         140   5.59999980E-02   6.25237560    
         141   5.63999973E-02   6.26128531    
         142   5.68000004E-02   6.25301027    
         143   5.71999997E-02   6.23305035    
         144   5.75999990E-02   6.23879242    
         145   5.79999983E-02   6.20589495    
         146   5.83999977E-02   6.22216654    
         147   5.87999970E-02   6.18762159    
